ContentKey,FishKey,Prey_OS_ID,Scientific Name,CommonName,Aphia_ID,Prey_Detail_Code,PreyWt,Prey_Count,OS_ID,Length,Year,Trawl_ID,Study Area,Start Depth,End Depth,Start Lat Degree,Start Lat Minutes,Start Long Degree,Start Long Minutes
62114164_89_3_1_-1584_593,62114164_89_3_1_-1584,6967,THEMISTO SP,HYPERID AMPHIPOD,101800,,0.037,1,89,31.3,2019,62114164,SFA2EX,485,490,65,44.42,60,5.7712
62114164_89_3_1_-1584_594,62114164_89_3_1_-1584,6967,THEMISTO SP,HYPERID AMPHIPOD,101800,81,0.048,,89,31.3,2019,62114164,SFA2EX,485,490,65,44.42,60,5.7712
62114164_89_3_1_-1584_595,62114164_89_3_1_-1584,6930,AMPHIPODA,AMPHIPOD,1135,,0.339,1,89,31.3,2019,62114164,SFA2EX,485,490,65,44.42,60,5.7712
62114164_89_3_1_-1584_596,62114164_89_3_1_-1584,7935,BOREOMYSIS ARCTICA,MYSID,119962,81,0.236,,89,31.3,2019,62114164,SFA2EX,485,490,65,44.42,60,5.7712
62114164_89_3_1_-1584_597,62114164_89_3_1_-1584,7935,BOREOMYSIS ARCTICA,MYSID,119962,,0.291,4,89,31.3,2019,62114164,SFA2EX,485,490,65,44.42,60,5.7712
62114164_89_3_1_-1584_598,62114164_89_3_1_-1584,7933,BOREOMYSIS SP,MYSID,119842,81,0.568,,89,31.3,2019,62114164,SFA2EX,485,490,65,44.42,60,5.7712
62114164_89_3_1_-1584_599,62114164_89_3_1_-1584,6000,CRUSTACEA,CRUSTACEAN,1066,81,0.672,,89,31.3,2019,62114164,SFA2EX,485,490,65,44.42,60,5.7712
62114164_89_3_1_-1584_600,62114164_89_3_1_-1584,999,UNIDENTIFIED FISH,UNIDENTIFIED FISH,,88,0,,89,31.3,2019,62114164,SFA2EX,485,490,65,44.42,60,5.7712
62114164_89_3_1_-1584_601,62114164_89_3_1_-1584,999,UNIDENTIFIED FISH,UNIDENTIFIED FISH,,88,0,,89,31.3,2019,62114164,SFA2EX,485,490,65,44.42,60,5.7712
62114164_89_3_1_-1584_602,62114164_89_3_1_-1584,9980,UNIDENTIFIED MATERIAL,UNIDENTIFIED MATERIAL,,,3.204,,89,31.3,2019,62114164,SFA2EX,485,490,65,44.42,60,5.7712
62114169_892_3_1_-1585_790,62114169_892_3_1_-1585,451,BOREOGADUS SAIDA,ARCTIC COD,126433,88,4.005,1,892,41.1,2019,62114169,SFA2EX,145,144,66,11.2743,61,27.1763
62114169_892_3_1_-1585_791,62114169_892_3_1_-1585,8551,OPHIURA SP,BRITTLE STAR,123574,,1.292,1,892,41.1,2019,62114169,SFA2EX,145,144,66,11.2743,61,27.1763
62114169_892_3_1_-1585_789,62114169_892_3_1_-1585,451,BOREOGADUS SAIDA,ARCTIC COD,126433,88,5.111,1,892,41.1,2019,62114169,SFA2EX,145,144,66,11.2743,61,27.1763
62114169_892_3_1_-1586_793,62114169_892_3_1_-1586,436,GADIDAE,GADOIDS,125469,88,6.629,1,892,36.1,2019,62114169,SFA2EX,145,144,66,11.2743,61,27.1763
62114169_892_3_1_-1587_780,62114169_892_3_1_-1587,451,BOREOGADUS SAIDA,ARCTIC COD,126433,88,4.85,1,892,33.1,2019,62114169,SFA2EX,145,144,66,11.2743,61,27.1763
62114169_892_3_1_-1588_794,62114169_892_3_1_-1588,815,TRIGLOPS NYBELINI,ARCTIC MAILED SCULPIN,127206,88,16.805,1,892,29.3,2019,62114169,SFA2EX,145,144,66,11.2743,61,27.1763
62114169_892_3_1_-1589_784,62114169_892_3_1_-1589,451,BOREOGADUS SAIDA,ARCTIC COD,126433,88,3.09,1,892,27.9,2019,62114169,SFA2EX,145,144,66,11.2743,61,27.1763
62114169_892_3_1_-1589_785,62114169_892_3_1_-1589,451,BOREOGADUS SAIDA,ARCTIC COD,126433,88,5.791,1,892,27.9,2019,62114169,SFA2EX,145,144,66,11.2743,61,27.1763
62114169_892_3_1_-1590_783,62114169_892_3_1_-1590,9998,EMPTY,EMPTY,,,,,892,24.4,2019,62114169,SFA2EX,145,144,66,11.2743,61,27.1763
62114169_892_3_1_-1591_779,62114169_892_3_1_-1591,999,UNIDENTIFIED FISH,UNIDENTIFIED FISH,,88,0,,892,23,2019,62114169,SFA2EX,145,144,66,11.2743,61,27.1763
62114169_892_3_1_-1592_781,62114169_892_3_1_-1592,999,UNIDENTIFIED FISH,UNIDENTIFIED FISH,,88,0,,892,23.6,2019,62114169,SFA2EX,145,144,66,11.2743,61,27.1763
62114169_892_3_1_-1593_777,62114169_892_3_1_-1593,9998,EMPTY,EMPTY,,,,,892,20.5,2019,62114169,SFA2EX,145,144,66,11.2743,61,27.1763
62114169_892_3_1_-1594_782,62114169_892_3_1_-1594,451,BOREOGADUS SAIDA,ARCTIC COD,126433,88,2.598,1,892,19.7,2019,62114169,SFA2EX,145,144,66,11.2743,61,27.1763
62114169_892_3_1_-1595_778,62114169_892_3_1_-1595,999,UNIDENTIFIED FISH,UNIDENTIFIED FISH,,88,1.2,1,892,20.3,2019,62114169,SFA2EX,145,144,66,11.2743,61,27.1763
62114169_892_3_1_-1596_776,62114169_892_3_1_-1596,6967,THEMISTO SP,HYPERID AMPHIPOD,101800,81,0.262,,892,9.9,2019,62114169,SFA2EX,145,144,66,11.2743,61,27.1763
62114175_89_3_1_-1612_157,62114175_89_3_1_-1612,9980,UNIDENTIFIED MATERIAL,UNIDENTIFIED MATERIAL,,,0.259,,89,18.1,2019,62114175,SFA2EX,272,272,65,39.9827,61,24.5501
62114175_89_3_1_-1613_164,62114175_89_3_1_-1613,6000,CRUSTACEA,CRUSTACEAN,1066,81,1.198,,89,18.3,2019,62114175,SFA2EX,272,272,65,39.9827,61,24.5501
62114175_89_3_1_-1614_165,62114175_89_3_1_-1614,4949,ANNELIDA,ANNELID,882,81,3.234,,89,23.3,2019,62114175,SFA2EX,272,272,65,39.9827,61,24.5501
62114175_89_3_1_-1615_180,62114175_89_3_1_-1615,8020,NATANTIA = DENDROBRANCHIATA,SHRIMP/SHRIMP SAMPLE,106669,81,0.016,,89,19.1,2019,62114175,SFA2EX,272,272,65,39.9827,61,24.5501
62114175_89_3_1_-1615_181,62114175_89_3_1_-1615,6967,THEMISTO SP,HYPERID AMPHIPOD,101800,,0.003,1,89,19.1,2019,62114175,SFA2EX,272,272,65,39.9827,61,24.5501
62114175_89_3_1_-1615_182,62114175_89_3_1_-1615,9980,UNIDENTIFIED MATERIAL,UNIDENTIFIED MATERIAL,,,0.863,,89,19.1,2019,62114175,SFA2EX,272,272,65,39.9827,61,24.5501
62114175_89_3_1_-1616_163,62114175_89_3_1_-1616,9980,UNIDENTIFIED MATERIAL,UNIDENTIFIED MATERIAL,,,0.941,,89,18.4,2019,62114175,SFA2EX,272,272,65,39.9827,61,24.5501
62114175_89_3_1_-1617_153,62114175_89_3_1_-1617,6930,AMPHIPODA,AMPHIPOD,1135,81,0.011,,89,19.3,2019,62114175,SFA2EX,272,272,65,39.9827,61,24.5501
62114175_89_3_1_-1617_154,62114175_89_3_1_-1617,9980,UNIDENTIFIED MATERIAL,UNIDENTIFIED MATERIAL,,,0.757,,89,19.3,2019,62114175,SFA2EX,272,272,65,39.9827,61,24.5501
62114175_89_3_1_-1618_156,62114175_89_3_1_-1618,9980,UNIDENTIFIED MATERIAL,UNIDENTIFIED MATERIAL,,,0.994,,89,17.9,2019,62114175,SFA2EX,272,272,65,39.9827,61,24.5501
62114175_89_3_1_-1619_158,62114175_89_3_1_-1619,9980,UNIDENTIFIED MATERIAL,UNIDENTIFIED MATERIAL,,,0.578,,89,19.9,2019,62114175,SFA2EX,272,272,65,39.9827,61,24.5501
62114175_892_3_1_-1637_188,62114175_892_3_1_-1637,451,BOREOGADUS SAIDA,ARCTIC COD,126433,88,13.693,1,892,36.2,2019,62114175,SFA2EX,272,272,65,39.9827,61,24.5501
62114175_892_3_1_-1638_192,62114175_892_3_1_-1638,451,BOREOGADUS SAIDA,ARCTIC COD,126433,88,5.392,1,892,35.3,2019,62114175,SFA2EX,272,272,65,39.9827,61,24.5501
62114175_892_3_1_-1638_193,62114175_892_3_1_-1638,436,GADIDAE,GADOIDS,125469,88,2.105,1,892,35.3,2019,62114175,SFA2EX,272,272,65,39.9827,61,24.5501
62114175_892_3_1_-1638_194,62114175_892_3_1_-1638,436,GADIDAE,GADOIDS,125469,88,5.129,1,892,35.3,2019,62114175,SFA2EX,272,272,65,39.9827,61,24.5501
62114175_892_3_1_-1639_177,62114175_892_3_1_-1639,436,GADIDAE,GADOIDS,125469,88,4.938,1,892,35.9,2019,62114175,SFA2EX,272,272,65,39.9827,61,24.5501
62114175_892_3_1_-1640_166,62114175_892_3_1_-1640,999,UNIDENTIFIED FISH,UNIDENTIFIED FISH,,81,2.139,,892,30.4,2019,62114175,SFA2EX,272,272,65,39.9827,61,24.5501
62114175_892_3_1_-1640_167,62114175_892_3_1_-1640,9980,UNIDENTIFIED MATERIAL,UNIDENTIFIED MATERIAL,,,1.826,,892,30.4,2019,62114175,SFA2EX,272,272,65,39.9827,61,24.5501
62114175_892_3_1_-1641_189,62114175_892_3_1_-1641,436,GADIDAE,GADOIDS,125469,88,4.386,1,892,30.2,2019,62114175,SFA2EX,272,272,65,39.9827,61,24.5501
62114175_892_3_1_-1641_190,62114175_892_3_1_-1641,436,GADIDAE,GADOIDS,125469,88,8.399,1,892,30.2,2019,62114175,SFA2EX,272,272,65,39.9827,61,24.5501
62114175_892_3_1_-1641_191,62114175_892_3_1_-1641,999,UNIDENTIFIED FISH,UNIDENTIFIED FISH,,88,0,,892,30.2,2019,62114175,SFA2EX,272,272,65,39.9827,61,24.5501
62114175_892_3_1_-1642_184,62114175_892_3_1_-1642,999,UNIDENTIFIED FISH,UNIDENTIFIED FISH,,88,0,,892,29.6,2019,62114175,SFA2EX,272,272,65,39.9827,61,24.5501
62114175_892_3_1_-1642_185,62114175_892_3_1_-1642,999,UNIDENTIFIED FISH,UNIDENTIFIED FISH,,88,0,,892,29.6,2019,62114175,SFA2EX,272,272,65,39.9827,61,24.5501
62114175_892_3_1_-1642_186,62114175_892_3_1_-1642,436,GADIDAE,GADOIDS,125469,88,4.547,1,892,29.6,2019,62114175,SFA2EX,272,272,65,39.9827,61,24.5501
62114175_892_3_1_-1642_187,62114175_892_3_1_-1642,8020,NATANTIA = DENDROBRANCHIATA,SHRIMP/SHRIMP SAMPLE,106669,,0.872,1,892,29.6,2019,62114175,SFA2EX,272,272,65,39.9827,61,24.5501
62114175_892_3_1_-1643_195,62114175_892_3_1_-1643,999,UNIDENTIFIED FISH,UNIDENTIFIED FISH,,88,0,,892,23.2,2019,62114175,SFA2EX,272,272,65,39.9827,61,24.5501
62114175_892_3_1_-1643_196,62114175_892_3_1_-1643,999,UNIDENTIFIED FISH,UNIDENTIFIED FISH,,90,0.099,,892,23.2,2019,62114175,SFA2EX,272,272,65,39.9827,61,24.5501
62114175_892_3_1_-1643_197,62114175_892_3_1_-1643,9980,UNIDENTIFIED MATERIAL,UNIDENTIFIED MATERIAL,,,2.388,,892,23.2,2019,62114175,SFA2EX,272,272,65,39.9827,61,24.5501
62114175_892_3_1_-1644_155,62114175_892_3_1_-1644,9980,UNIDENTIFIED MATERIAL,UNIDENTIFIED MATERIAL,,,1.329,,892,20.2,2019,62114175,SFA2EX,272,272,65,39.9827,61,24.5501
62114176_89_3_1_-1650_210,62114176_89_3_1_-1650,999,UNIDENTIFIED FISH,UNIDENTIFIED FISH,,81,33.153,,89,41.6,2019,62114176,SFA2EX,169,172,65,39.2364,61,56.6672
62114176_89_3_1_-1650_211,62114176_89_3_1_-1650,999,UNIDENTIFIED FISH,UNIDENTIFIED FISH,,88,0,,89,41.6,2019,62114176,SFA2EX,169,172,65,39.2364,61,56.6672
62114176_89_3_1_-1650_212,62114176_89_3_1_-1650,999,UNIDENTIFIED FISH,UNIDENTIFIED FISH,,88,0,,89,41.6,2019,62114176,SFA2EX,169,172,65,39.2364,61,56.6672
62114176_89_3_1_-1650_213,62114176_89_3_1_-1650,8020,NATANTIA = DENDROBRANCHIATA,SHRIMP/SHRIMP SAMPLE,106669,81,1.047,,89,41.6,2019,62114176,SFA2EX,169,172,65,39.2364,61,56.6672
62114176_89_3_1_-1651_214,62114176_89_3_1_-1651,4949,ANNELIDA,ANNELID,882,81,0.862,,89,23.8,2019,62114176,SFA2EX,169,172,65,39.2364,61,56.6672
62114176_89_3_1_-1651_215,62114176_89_3_1_-1651,8111,PANDALUS BOREALIS,SHRIMP,107649,,16.349,1,89,23.8,2019,62114176,SFA2EX,169,172,65,39.2364,61,56.6672
62114176_89_3_1_-1652_202,62114176_89_3_1_-1652,6999,AMPELISCA ESCHRICHTI,GAMMARID AMPHIPOD,101897,,0.402,3,89,24.6,2019,62114176,SFA2EX,169,172,65,39.2364,61,56.6672
62114176_89_3_1_-1652_203,62114176_89_3_1_-1652,6930,AMPHIPODA,AMPHIPOD,1135,81,1.001,,89,24.6,2019,62114176,SFA2EX,169,172,65,39.2364,61,56.6672
62114176_89_3_1_-1653_208,62114176_89_3_1_-1653,6930,AMPHIPODA,AMPHIPOD,1135,81,0.265,,89,17.9,2019,62114176,SFA2EX,169,172,65,39.2364,61,56.6672
62114176_89_3_1_-1653_209,62114176_89_3_1_-1653,4950,POLYCHAETA,POLYCHAETE,883,81,2.521,,89,17.9,2019,62114176,SFA2EX,169,172,65,39.2364,61,56.6672
62114176_89_3_1_-1654_200,62114176_89_3_1_-1654,9998,EMPTY,EMPTY,,,,,89,22.8,2019,62114176,SFA2EX,169,172,65,39.2364,61,56.6672
62114176_892_3_1_-1661_216,62114176_892_3_1_-1661,436,GADIDAE,GADOIDS,125469,88,13.708,1,892,29.9,2019,62114176,SFA2EX,169,172,65,39.2364,61,56.6672
62114179_89_3_1_-1662_801,62114179_89_3_1_-1662,9980,UNIDENTIFIED MATERIAL,UNIDENTIFIED MATERIAL,,,0.5,,89,22.1,2019,62114179,SFA2EX,286,285,65,7.9371,60,39.3087
62114184_89_3_1_-1663_805,62114184_89_3_1_-1663,6930,AMPHIPODA,AMPHIPOD,1135,81,0.376,,89,37.3,2019,62114184,SFA2EX,267,265,65,7.329,60,57.742
62114184_89_3_1_-1663_806,62114184_89_3_1_-1663,999,UNIDENTIFIED FISH,UNIDENTIFIED FISH,,81,0.363,,89,37.3,2019,62114184,SFA2EX,267,265,65,7.329,60,57.742
62114184_89_3_1_-1663_807,62114184_89_3_1_-1663,9980,UNIDENTIFIED MATERIAL,UNIDENTIFIED MATERIAL,,,2.756,,89,37.3,2019,62114184,SFA2EX,267,265,65,7.329,60,57.742
62114185_89_3_1_-1664_1917,62114185_89_3_1_-1664,6000,CRUSTACEA,CRUSTACEAN,1066,81,0.544,,89,17.6,2019,62114185,SFA2EX,268,267,65,13.7371,61,30.8493
62114185_892_3_1_-1668_1920,62114185_892_3_1_-1668,813,TRIGLOPS SP,MAILED SCULPINS,126154,88,2.729,1,892,32,2019,62114185,SFA2EX,268,267,65,13.7371,61,30.8493
62114185_892_3_1_-1668_1921,62114185_892_3_1_-1668,999,UNIDENTIFIED FISH,UNIDENTIFIED FISH,,81,2.311,,892,32,2019,62114185,SFA2EX,268,267,65,13.7371,61,30.8493
62114185_892_3_1_-1668_1922,62114185_892_3_1_-1668,999,UNIDENTIFIED FISH,UNIDENTIFIED FISH,,88,0,,892,32,2019,62114185,SFA2EX,268,267,65,13.7371,61,30.8493
62114185_892_3_1_-1668_1923,62114185_892_3_1_-1668,999,UNIDENTIFIED FISH,UNIDENTIFIED FISH,,88,0,,892,32,2019,62114185,SFA2EX,268,267,65,13.7371,61,30.8493
62114185_892_3_1_-1669_1915,62114185_892_3_1_-1669,6967,THEMISTO SP,HYPERID AMPHIPOD,101800,81,0.135,,892,10.4,2019,62114185,SFA2EX,268,267,65,13.7371,61,30.8493
62114185_892_3_1_-1670_1916,62114185_892_3_1_-1670,9980,UNIDENTIFIED MATERIAL,UNIDENTIFIED MATERIAL,,,0.107,,892,10.6,2019,62114185,SFA2EX,268,267,65,13.7371,61,30.8493
62114185_892_3_1_-1671_1913,62114185_892_3_1_-1671,6967,THEMISTO SP,HYPERID AMPHIPOD,101800,81,0.246,,892,10.3,2019,62114185,SFA2EX,268,267,65,13.7371,61,30.8493
62114186_89_3_1_-1672_1354,62114186_89_3_1_-1672,2570,PRIAPULA,PRIAPULID,22699,,0.945,1,89,24.2,2019,62114186,SFA2EX,246,249,64,53.9605,61,22.8059
62114186_89_3_1_-1672_1355,62114186_89_3_1_-1672,7211,RHACHOTROPIS ACULEATA,GAMMARID AMPHIPOD,102224,,0.393,1,89,24.2,2019,62114186,SFA2EX,246,249,64,53.9605,61,22.8059
62114186_89_3_1_-1672_1356,62114186_89_3_1_-1672,9980,UNIDENTIFIED MATERIAL,UNIDENTIFIED MATERIAL,,,0.316,,89,24.2,2019,62114186,SFA2EX,246,249,64,53.9605,61,22.8059
62114187_90_3_1_-1676_266,62114187_90_3_1_-1676,9998,EMPTY,EMPTY,,,,,90,40.4,2019,62114187,SFA2EX,261,262,64,47.7399,61,22.923
62114187_90_3_1_-1677_270,62114187_90_3_1_-1677,808,COTTIDAE,SCULPINS,125589,88,17.623,1,90,38.6,2019,62114187,SFA2EX,261,262,64,47.7399,61,22.923
62114187_90_3_1_-1678_263,62114187_90_3_1_-1678,7211,RHACHOTROPIS ACULEATA,GAMMARID AMPHIPOD,102224,,0.243,1,90,22.1,2019,62114187,SFA2EX,261,262,64,47.7399,61,22.923
62114187_90_3_1_-1678_264,62114187_90_3_1_-1678,6967,THEMISTO SP,HYPERID AMPHIPOD,101800,,0.032,1,90,22.1,2019,62114187,SFA2EX,261,262,64,47.7399,61,22.923
62114187_90_3_1_-1678_265,62114187_90_3_1_-1678,9980,UNIDENTIFIED MATERIAL,UNIDENTIFIED MATERIAL,,,0.665,,90,22.1,2019,62114187,SFA2EX,261,262,64,47.7399,61,22.923
62114190_892_3_1_-1686_1306,62114190_892_3_1_-1686,6967,THEMISTO SP,HYPERID AMPHIPOD,101800,81,0.181,,892,12.4,2019,62114190,SFA2EX,184,181,65,0.3032,62,36.5648
62114190_892_3_1_-1687_1304,62114190_892_3_1_-1687,6967,THEMISTO SP,HYPERID AMPHIPOD,101800,,0.05,1,892,11.9,2019,62114190,SFA2EX,184,181,65,0.3032,62,36.5648
62114190_892_3_1_-1687_1305,62114190_892_3_1_-1687,6967,THEMISTO SP,HYPERID AMPHIPOD,101800,81,0.072,,892,11.9,2019,62114190,SFA2EX,184,181,65,0.3032,62,36.5648
62114190_892_3_1_-1688_1303,62114190_892_3_1_-1688,6967,THEMISTO SP,HYPERID AMPHIPOD,101800,,0.016,1,892,11.5,2019,62114190,SFA2EX,184,181,65,0.3032,62,36.5648
62114190_892_3_1_-1689_1301,62114190_892_3_1_-1689,6967,THEMISTO SP,HYPERID AMPHIPOD,101800,,0.075,2,892,10.6,2019,62114190,SFA2EX,184,181,65,0.3032,62,36.5648
62114190_892_3_1_-1689_1302,62114190_892_3_1_-1689,6967,THEMISTO SP,HYPERID AMPHIPOD,101800,81,0.158,,892,10.6,2019,62114190,SFA2EX,184,181,65,0.3032,62,36.5648
62114190_892_3_1_-1690_1300,62114190_892_3_1_-1690,9980,UNIDENTIFIED MATERIAL,UNIDENTIFIED MATERIAL,,,0.065,,892,10.3,2019,62114190,SFA2EX,184,181,65,0.3032,62,36.5648
62114190_892_3_1_-1691_1298,62114190_892_3_1_-1691,6967,THEMISTO SP,HYPERID AMPHIPOD,101800,,0.079,2,892,10.8,2019,62114190,SFA2EX,184,181,65,0.3032,62,36.5648
62114190_892_3_1_-1691_1299,62114190_892_3_1_-1691,6967,THEMISTO SP,HYPERID AMPHIPOD,101800,81,0.159,,892,10.8,2019,62114190,SFA2EX,184,181,65,0.3032,62,36.5648
62114190_90_3_1_-1682_1294,62114190_90_3_1_-1682,4950,POLYCHAETA,POLYCHAETE,883,81,0.893,,90,17.5,2019,62114190,SFA2EX,184,181,65,0.3032,62,36.5648
62114190_90_3_1_-1682_1295,62114190_90_3_1_-1682,6930,AMPHIPODA,AMPHIPOD,1135,81,0.481,,90,17.5,2019,62114190,SFA2EX,184,181,65,0.3032,62,36.5648
62114190_90_3_1_-1682_1296,62114190_90_3_1_-1682,6000,CRUSTACEA,CRUSTACEAN,1066,81,0.274,,90,17.5,2019,62114190,SFA2EX,184,181,65,0.3032,62,36.5648
62114190_90_3_1_-1682_1297,62114190_90_3_1_-1682,6996,AMPELISCA SP,GAMMARID AMPHIPOD,101445,,0.051,1,90,17.5,2019,62114190,SFA2EX,184,181,65,0.3032,62,36.5648
62114190_90_3_1_-1683_1307,62114190_90_3_1_-1683,9998,EMPTY,EMPTY,,,,,90,16.5,2019,62114190,SFA2EX,184,181,65,0.3032,62,36.5648
62114192_90_3_1_-1692_969,62114192_90_3_1_-1692,4545,CEPHALOPODA,CEPHALOPOD,11707,81,0.031,,90,25.4,2019,62114192,SFA2EX,276,289,64,39.7068,63,4.8382
62114192_90_3_1_-1692_970,62114192_90_3_1_-1692,4950,POLYCHAETA,POLYCHAETE,883,81,0.04,,90,25.4,2019,62114192,SFA2EX,276,289,64,39.7068,63,4.8382
62114192_90_3_1_-1692_971,62114192_90_3_1_-1692,9980,UNIDENTIFIED MATERIAL,UNIDENTIFIED MATERIAL,,,0.695,,90,25.4,2019,62114192,SFA2EX,276,289,64,39.7068,63,4.8382
62114192_90_3_1_-1693_954,62114192_90_3_1_-1693,999,UNIDENTIFIED FISH,UNIDENTIFIED FISH,,81,0.299,,90,30.3,2019,62114192,SFA2EX,276,289,64,39.7068,63,4.8382
62114192_90_3_1_-1693_955,62114192_90_3_1_-1693,9980,UNIDENTIFIED MATERIAL,UNIDENTIFIED MATERIAL,,,1.13,,90,30.3,2019,62114192,SFA2EX,276,289,64,39.7068,63,4.8382
62114194_90_3_1_-1694_956,62114194_90_3_1_-1694,6000,CRUSTACEA,CRUSTACEAN,1066,81,0.137,,90,23.5,2019,62114194,SFA2EX,389,390,64,38.2261,63,24.0016
62114194_90_3_1_-1694_957,62114194_90_3_1_-1694,9980,UNIDENTIFIED MATERIAL,UNIDENTIFIED MATERIAL,,,0.344,,90,23.5,2019,62114194,SFA2EX,389,390,64,38.2261,63,24.0016
62114194_90_3_1_-1694_958,62114194_90_3_1_-1694,4950,POLYCHAETA,POLYCHAETE,883,81,0.542,,90,23.5,2019,62114194,SFA2EX,389,390,64,38.2261,63,24.0016
62114194_90_3_1_-1695_959,62114194_90_3_1_-1695,4950,POLYCHAETA,POLYCHAETE,883,81,1.374,,90,28.1,2019,62114194,SFA2EX,389,390,64,38.2261,63,24.0016
62114194_90_3_1_-1695_960,62114194_90_3_1_-1695,6000,CRUSTACEA,CRUSTACEAN,1066,81,0.583,,90,28.1,2019,62114194,SFA2EX,389,390,64,38.2261,63,24.0016
62114194_90_3_1_-1695_961,62114194_90_3_1_-1695,8020,NATANTIA = DENDROBRANCHIATA,SHRIMP/SHRIMP SAMPLE,106669,81,0.775,,90,28.1,2019,62114194,SFA2EX,389,390,64,38.2261,63,24.0016
62114194_90_3_1_-1695_962,62114194_90_3_1_-1695,9980,UNIDENTIFIED MATERIAL,UNIDENTIFIED MATERIAL,,,1.727,,90,28.1,2019,62114194,SFA2EX,389,390,64,38.2261,63,24.0016
62114195_90_3_1_-1696_952,62114195_90_3_1_-1696,4950,POLYCHAETA,POLYCHAETE,883,81,0.126,,90,24.1,2019,62114195,SFA2EX,363,364,64,33.3499,62,45.8029
62114195_90_3_1_-1696_953,62114195_90_3_1_-1696,6930,AMPHIPODA,AMPHIPOD,1135,81,0.734,,90,24.1,2019,62114195,SFA2EX,363,364,64,33.3499,62,45.8029
62114195_90_3_1_-1697_968,62114195_90_3_1_-1697,4846,OCTOPODA,OCTOPUS,11718,86,3.023,,90,33.8,2019,62114195,SFA2EX,363,364,64,33.3499,62,45.8029
62114196_90_3_1_-1698_963,62114196_90_3_1_-1698,6930,AMPHIPODA,AMPHIPOD,1135,81,0.645,,90,24.8,2019,62114196,SFA2EX,300,297,64,20.2808,62,52.3325
62114196_90_3_1_-1698_964,62114196_90_3_1_-1698,4950,POLYCHAETA,POLYCHAETE,883,81,0.737,,90,24.8,2019,62114196,SFA2EX,300,297,64,20.2808,62,52.3325
62114196_90_3_1_-1698_965,62114196_90_3_1_-1698,6000,CRUSTACEA,CRUSTACEAN,1066,81,0.293,,90,24.8,2019,62114196,SFA2EX,300,297,64,20.2808,62,52.3325
62114196_90_3_1_-1698_966,62114196_90_3_1_-1698,9980,UNIDENTIFIED MATERIAL,UNIDENTIFIED MATERIAL,,,1.615,,90,24.8,2019,62114196,SFA2EX,300,297,64,20.2808,62,52.3325
62114197_90_3_1_-1699_967,62114197_90_3_1_-1699,726,LYCODES SP,EELPOUT,126104,88,59.24,1,90,46.1,2019,62114197,SFA2EX,320,323,64,24.208,62,30.0279
62114197_90_3_1_-1700_972,62114197_90_3_1_-1700,8111,PANDALUS BOREALIS,SHRIMP,107649,,5.476,1,90,42.6,2019,62114197,SFA2EX,320,323,64,24.208,62,30.0279
62114197_90_3_1_-1700_973,62114197_90_3_1_-1700,4950,POLYCHAETA,POLYCHAETE,883,81,1.435,,90,42.6,2019,62114197,SFA2EX,320,323,64,24.208,62,30.0279
62114197_90_3_1_-1700_974,62114197_90_3_1_-1700,9980,UNIDENTIFIED MATERIAL,UNIDENTIFIED MATERIAL,,,0.879,,90,42.6,2019,62114197,SFA2EX,320,323,64,24.208,62,30.0279
62114197_90_3_1_-1701_975,62114197_90_3_1_-1701,10011,SQUID  = DECABRACHIA,SQUID,,81,29.993,,90,44.3,2019,62114197,SFA2EX,320,323,64,24.208,62,30.0279
62114200_90_3_1_-1702_1261,62114200_90_3_1_-1702,6930,AMPHIPODA,AMPHIPOD,1135,81,0.052,,90,24.6,2019,62114200,SFA2EX,340,339,64,24.613,61,47.0597
62114200_90_3_1_-1702_1262,62114200_90_3_1_-1702,4950,POLYCHAETA,POLYCHAETE,883,81,0.198,,90,24.6,2019,62114200,SFA2EX,340,339,64,24.613,61,47.0597
62114201_90_3_1_-1706_236,62114201_90_3_1_-1706,10560,MYSIDA,MYSID,149668,,0.013,1,90,15.4,2019,62114201,SFA2EX,343,343,64,22.9333,61,1.0875
62114201_90_3_1_-1706_237,62114201_90_3_1_-1706,6967,THEMISTO SP,HYPERID AMPHIPOD,101800,,0.026,1,90,15.4,2019,62114201,SFA2EX,343,343,64,22.9333,61,1.0875
62114201_90_3_1_-1706_238,62114201_90_3_1_-1706,6967,THEMISTO SP,HYPERID AMPHIPOD,101800,,0.015,1,90,15.4,2019,62114201,SFA2EX,343,343,64,22.9333,61,1.0875
62114201_90_3_1_-1706_239,62114201_90_3_1_-1706,6930,AMPHIPODA,AMPHIPOD,1135,81,0.205,,90,15.4,2019,62114201,SFA2EX,343,343,64,22.9333,61,1.0875
62114201_90_3_1_-1706_240,62114201_90_3_1_-1706,9980,UNIDENTIFIED MATERIAL,UNIDENTIFIED MATERIAL,,,0.644,,90,15.4,2019,62114201,SFA2EX,343,343,64,22.9333,61,1.0875
62114205_90_3_1_-1715_1310,62114205_90_3_1_-1715,999,UNIDENTIFIED FISH,UNIDENTIFIED FISH,,81,0.835,,90,35,2019,62114205,SFA2EX,243,239,64,11.3842,61,53.8629
62114205_90_3_1_-1715_1311,62114205_90_3_1_-1715,4950,POLYCHAETA,POLYCHAETE,883,81,0.03,,90,35,2019,62114205,SFA2EX,243,239,64,11.3842,61,53.8629
62114205_90_3_1_-1715_1312,62114205_90_3_1_-1715,6000,CRUSTACEA,CRUSTACEAN,1066,81,0.272,,90,35,2019,62114205,SFA2EX,243,239,64,11.3842,61,53.8629
