"","ContentKey","Prey_OS_ID","PreyWt","Prey_Count","OS_ID","Length","Trawl_ID","Year","Start.Depth","End.Depth","Study.Area","Scientific.Name","CommonName","Start.Lat.Degree","Start.Lat.Minutes","Start.Long.Degree","Start.Long.Minutes","FishKey","region","pred.name","depth","length.range"
"915","62114252_892_3_1_-1941_1421",8020,12.885,2,892,51.2,62114252,2019,390,386,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,33.2542,63,42.2462,"62114252_892_3_1_-1941","EAZ","Greenland halibut","300-400 m","51-55"
"916","62114252_892_3_1_-1941_1422",8111,9.984,1,892,51.2,62114252,2019,390,386,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,33.2542,63,42.2462,"62114252_892_3_1_-1941","EAZ","Greenland halibut","300-400 m","51-55"
"917","62114252_892_3_1_-1941_1423",8110,13.825,3,892,51.2,62114252,2019,390,386,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,33.2542,63,42.2462,"62114252_892_3_1_-1941","EAZ","Greenland halibut","300-400 m","51-55"
"918","62114252_892_3_1_-1941_1424",8020,9.971,NA,892,51.2,62114252,2019,390,386,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,33.2542,63,42.2462,"62114252_892_3_1_-1941","EAZ","Greenland halibut","300-400 m","51-55"
"919","62114252_892_3_1_-1942_1425",8020,12.256,NA,892,52.4,62114252,2019,390,386,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,33.2542,63,42.2462,"62114252_892_3_1_-1942","EAZ","Greenland halibut","300-400 m","51-55"
"920","62114252_892_3_1_-1942_1426",882,30.374,1,892,52.4,62114252,2019,390,386,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,33.2542,63,42.2462,"62114252_892_3_1_-1942","EAZ","Greenland halibut","300-400 m","51-55"
"921","62114252_892_3_1_-1942_1427",6967,0.041,NA,892,52.4,62114252,2019,390,386,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,33.2542,63,42.2462,"62114252_892_3_1_-1942","EAZ","Greenland halibut","300-400 m","51-55"
"922","62114252_892_3_1_-1942_1428",1101,0.721,NA,892,52.4,62114252,2019,390,386,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,33.2542,63,42.2462,"62114252_892_3_1_-1942","EAZ","Greenland halibut","300-400 m","51-55"
"923","62114252_90_3_1_-1971_1375",8020,41.395,NA,90,42.4,62114252,2019,390,386,"RISA","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",60,33.2542,63,42.2462,"62114252_90_3_1_-1971","EAZ","Skate","300-400 m","41-45"
"924","62114252_90_3_1_-1972_1369",999,8.56,NA,90,45,62114252,2019,390,386,"RISA","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",60,33.2542,63,42.2462,"62114252_90_3_1_-1972","EAZ","Skate","300-400 m","41-45"
"925","62114252_90_3_1_-1972_1370",8020,4.681,NA,90,45,62114252,2019,390,386,"RISA","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",60,33.2542,63,42.2462,"62114252_90_3_1_-1972","EAZ","Skate","300-400 m","41-45"
"926","62114252_90_3_1_-1972_1371",9980,9.989,NA,90,45,62114252,2019,390,386,"RISA","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",60,33.2542,63,42.2462,"62114252_90_3_1_-1972","EAZ","Skate","300-400 m","41-45"
"927","62114252_90_3_1_-1972_1372",999,0,NA,90,45,62114252,2019,390,386,"RISA","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",60,33.2542,63,42.2462,"62114252_90_3_1_-1972","EAZ","Skate","300-400 m","41-45"
"928","62114252_90_3_1_-1972_1373",999,0,NA,90,45,62114252,2019,390,386,"RISA","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",60,33.2542,63,42.2462,"62114252_90_3_1_-1972","EAZ","Skate","300-400 m","41-45"
"929","62114252_90_3_1_-1972_1374",999,0,NA,90,45,62114252,2019,390,386,"RISA","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",60,33.2542,63,42.2462,"62114252_90_3_1_-1972","EAZ","Skate","300-400 m","41-45"
"930","62114252_90_3_1_-1973_1379",4950,0.587,NA,90,42.1,62114252,2019,390,386,"RISA","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",60,33.2542,63,42.2462,"62114252_90_3_1_-1973","EAZ","Skate","300-400 m","41-45"
"931","62114252_90_3_1_-1973_1380",9980,6.133,NA,90,42.1,62114252,2019,390,386,"RISA","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",60,33.2542,63,42.2462,"62114252_90_3_1_-1973","EAZ","Skate","300-400 m","41-45"
"932","62114252_90_3_1_-1974_1368",9998,NA,NA,90,50.1,62114252,2019,390,386,"RISA","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",60,33.2542,63,42.2462,"62114252_90_3_1_-1974","EAZ","Skate","300-400 m","46-50"
"933","62114252_90_3_1_-1975_1403",8020,26.876,NA,90,48.1,62114252,2019,390,386,"RISA","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",60,33.2542,63,42.2462,"62114252_90_3_1_-1975","EAZ","Skate","300-400 m","46-50"
"934","62114252_90_3_1_-1975_1404",4950,1.525,NA,90,48.1,62114252,2019,390,386,"RISA","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",60,33.2542,63,42.2462,"62114252_90_3_1_-1975","EAZ","Skate","300-400 m","46-50"
"935","62114252_90_3_1_-1975_1405",6930,0.128,NA,90,48.1,62114252,2019,390,386,"RISA","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",60,33.2542,63,42.2462,"62114252_90_3_1_-1975","EAZ","Skate","300-400 m","46-50"
"936","62114252_90_3_1_-1975_1406",999,0.09,NA,90,48.1,62114252,2019,390,386,"RISA","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",60,33.2542,63,42.2462,"62114252_90_3_1_-1975","EAZ","Skate","300-400 m","46-50"
"937","62114252_90_3_1_-1975_1407",9980,17.09,NA,90,48.1,62114252,2019,390,386,"RISA","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",60,33.2542,63,42.2462,"62114252_90_3_1_-1975","EAZ","Skate","300-400 m","46-50"
"938","62114252_90_3_1_-1976_1364",4950,0.885,NA,90,30.8,62114252,2019,390,386,"RISA","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",60,33.2542,63,42.2462,"62114252_90_3_1_-1976","EAZ","Skate","300-400 m","26-30"
"939","62114252_90_3_1_-1976_1365",6930,0.374,NA,90,30.8,62114252,2019,390,386,"RISA","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",60,33.2542,63,42.2462,"62114252_90_3_1_-1976","EAZ","Skate","300-400 m","26-30"
"940","62114252_90_3_1_-1976_1366",6000,0.681,NA,90,30.8,62114252,2019,390,386,"RISA","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",60,33.2542,63,42.2462,"62114252_90_3_1_-1976","EAZ","Skate","300-400 m","26-30"
"941","62114252_90_3_1_-1976_1367",9980,1.035,NA,90,30.8,62114252,2019,390,386,"RISA","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",60,33.2542,63,42.2462,"62114252_90_3_1_-1976","EAZ","Skate","300-400 m","26-30"
"942","62114252_90_3_1_-1977_1376",8020,3.805,NA,90,35.8,62114252,2019,390,386,"RISA","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",60,33.2542,63,42.2462,"62114252_90_3_1_-1977","EAZ","Skate","300-400 m","31-35"
"943","62114252_90_3_1_-1977_1377",7881,0.019,1,90,35.8,62114252,2019,390,386,"RISA","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",60,33.2542,63,42.2462,"62114252_90_3_1_-1977","EAZ","Skate","300-400 m","31-35"
"944","62114252_90_3_1_-1977_1378",6996,0.081,1,90,35.8,62114252,2019,390,386,"RISA","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",60,33.2542,63,42.2462,"62114252_90_3_1_-1977","EAZ","Skate","300-400 m","31-35"
"945","62114252_90_3_1_-1978_1398",999,0.282,NA,90,46.2,62114252,2019,390,386,"RISA","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",60,33.2542,63,42.2462,"62114252_90_3_1_-1978","EAZ","Skate","300-400 m","46-50"
"946","62114252_90_3_1_-1978_1399",6967,0.028,NA,90,46.2,62114252,2019,390,386,"RISA","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",60,33.2542,63,42.2462,"62114252_90_3_1_-1978","EAZ","Skate","300-400 m","46-50"
"947","62114252_90_3_1_-1978_1400",8020,2.535,NA,90,46.2,62114252,2019,390,386,"RISA","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",60,33.2542,63,42.2462,"62114252_90_3_1_-1978","EAZ","Skate","300-400 m","46-50"
"948","62114252_90_3_1_-1978_1401",9980,8.97,NA,90,46.2,62114252,2019,390,386,"RISA","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",60,33.2542,63,42.2462,"62114252_90_3_1_-1978","EAZ","Skate","300-400 m","46-50"
"949","62114252_90_3_1_-1979_1408",8020,18.351,NA,90,46.4,62114252,2019,390,386,"RISA","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",60,33.2542,63,42.2462,"62114252_90_3_1_-1979","EAZ","Skate","300-400 m","46-50"
"950","62114252_90_3_1_-1979_1409",999,1.865,NA,90,46.4,62114252,2019,390,386,"RISA","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",60,33.2542,63,42.2462,"62114252_90_3_1_-1979","EAZ","Skate","300-400 m","46-50"
"951","62114252_90_3_1_-1979_1410",9980,11.587,NA,90,46.4,62114252,2019,390,386,"RISA","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",60,33.2542,63,42.2462,"62114252_90_3_1_-1979","EAZ","Skate","300-400 m","46-50"
"952","62114252_90_3_1_-1980_1363",9998,NA,NA,90,33.7,62114252,2019,390,386,"RISA","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",60,33.2542,63,42.2462,"62114252_90_3_1_-1980","EAZ","Skate","300-400 m","31-35"
"953","62114252_90_3_1_-1981_1397",9980,0.966,NA,90,46,62114252,2019,390,386,"RISA","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",60,33.2542,63,42.2462,"62114252_90_3_1_-1981","EAZ","Skate","300-400 m","46-50"
"954","62114269_794_3_1_-1984_249",6967,0.054,1,794,13.3,62114269,2019,537,542,"RISA","SEBASTES MENTELLA","DEEP WATER REDFISH",61,4.487,65,39.0829,"62114269_794_3_1_-1984","EAZ","Redfish","500-750 m","11-15"
"955","62114269_794_3_1_-1984_250",6000,0.149,NA,794,13.3,62114269,2019,537,542,"RISA","SEBASTES MENTELLA","DEEP WATER REDFISH",61,4.487,65,39.0829,"62114269_794_3_1_-1984","EAZ","Redfish","500-750 m","11-15"
"956","62114269_892_3_1_-1985_248",9998,NA,NA,892,29.1,62114269,2019,537,542,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",61,4.487,65,39.0829,"62114269_892_3_1_-1985","EAZ","Greenland halibut","500-750 m","26-30"
"957","62114269_892_3_1_-1986_252",7935,0.305,1,892,30,62114269,2019,537,542,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",61,4.487,65,39.0829,"62114269_892_3_1_-1986","EAZ","Greenland halibut","500-750 m","26-30"
"958","62114269_892_3_1_-1986_253",9980,0.952,NA,892,30,62114269,2019,537,542,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",61,4.487,65,39.0829,"62114269_892_3_1_-1986","EAZ","Greenland halibut","500-750 m","26-30"
"959","62114269_892_3_1_-1987_251",6000,0.167,NA,892,29.8,62114269,2019,537,542,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",61,4.487,65,39.0829,"62114269_892_3_1_-1987","EAZ","Greenland halibut","500-750 m","26-30"
"960","62114269_892_3_1_-1988_254",10011,3.745,1,892,19,62114269,2019,537,542,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",61,4.487,65,39.0829,"62114269_892_3_1_-1988","EAZ","Greenland halibut","500-750 m","16-20"
"961","62114269_90_3_1_-1982_255",7935,0.044,1,90,35.8,62114269,2019,537,542,"RISA","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",61,4.487,65,39.0829,"62114269_90_3_1_-1982","EAZ","Skate","500-750 m","31-35"
"962","62114269_90_3_1_-1982_256",7935,0.984,NA,90,35.8,62114269,2019,537,542,"RISA","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",61,4.487,65,39.0829,"62114269_90_3_1_-1982","EAZ","Skate","500-750 m","31-35"
"963","62114269_90_3_1_-1982_257",8020,1.203,NA,90,35.8,62114269,2019,537,542,"RISA","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",61,4.487,65,39.0829,"62114269_90_3_1_-1982","EAZ","Skate","500-750 m","31-35"
"964","62114269_90_3_1_-1982_258",4949,0.247,NA,90,35.8,62114269,2019,537,542,"RISA","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",61,4.487,65,39.0829,"62114269_90_3_1_-1982","EAZ","Skate","500-750 m","31-35"
"965","62114269_90_3_1_-1982_259",6000,4.405,NA,90,35.8,62114269,2019,537,542,"RISA","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",61,4.487,65,39.0829,"62114269_90_3_1_-1982","EAZ","Skate","500-750 m","31-35"
"966","62114269_90_3_1_-1983_260",7935,2.059,3,90,48.9,62114269,2019,537,542,"RISA","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",61,4.487,65,39.0829,"62114269_90_3_1_-1983","EAZ","Skate","500-750 m","46-50"
"967","62114269_90_3_1_-1983_261",10560,5.541,NA,90,48.9,62114269,2019,537,542,"RISA","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",61,4.487,65,39.0829,"62114269_90_3_1_-1983","EAZ","Skate","500-750 m","46-50"
"968","62114272_892_3_1_-1990_299",8112,7.3,1,892,66.8,62114272,2019,430,428,"SFA3","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,49.3358,66,41.7036,"62114272_892_3_1_-1990","WAZ","Greenland halibut","400-500 m","66-70"
"969","62114272_892_3_1_-1991_307",8112,9.956,1,892,64.1,62114272,2019,430,428,"SFA3","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,49.3358,66,41.7036,"62114272_892_3_1_-1991","WAZ","Greenland halibut","400-500 m","61-65"
"970","62114272_892_3_1_-1991_308",853,6.739,1,892,64.1,62114272,2019,430,428,"SFA3","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,49.3358,66,41.7036,"62114272_892_3_1_-1991","WAZ","Greenland halibut","400-500 m","61-65"
"971","62114272_892_3_1_-1991_309",999,2.201,NA,892,64.1,62114272,2019,430,428,"SFA3","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,49.3358,66,41.7036,"62114272_892_3_1_-1991","WAZ","Greenland halibut","400-500 m","61-65"
"972","62114272_892_3_1_-1991_310",8020,5.17,NA,892,64.1,62114272,2019,430,428,"SFA3","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,49.3358,66,41.7036,"62114272_892_3_1_-1991","WAZ","Greenland halibut","400-500 m","61-65"
"973","62114272_892_3_1_-1991_311",853,0,NA,892,64.1,62114272,2019,430,428,"SFA3","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,49.3358,66,41.7036,"62114272_892_3_1_-1991","WAZ","Greenland halibut","400-500 m","61-65"
"974","62114272_892_3_1_-1992_312",8112,7.853,1,892,78.2,62114272,2019,430,428,"SFA3","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,49.3358,66,41.7036,"62114272_892_3_1_-1992","WAZ","Greenland halibut","400-500 m","76-80"
"975","62114272_892_3_1_-1992_313",853,2.387,1,892,78.2,62114272,2019,430,428,"SFA3","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,49.3358,66,41.7036,"62114272_892_3_1_-1992","WAZ","Greenland halibut","400-500 m","76-80"
"976","62114272_892_3_1_-1992_314",853,0,NA,892,78.2,62114272,2019,430,428,"SFA3","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,49.3358,66,41.7036,"62114272_892_3_1_-1992","WAZ","Greenland halibut","400-500 m","76-80"
"977","62114272_892_3_1_-1992_315",999,11.157,NA,892,78.2,62114272,2019,430,428,"SFA3","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,49.3358,66,41.7036,"62114272_892_3_1_-1992","WAZ","Greenland halibut","400-500 m","76-80"
"978","62114272_892_3_1_-2004_296",7935,0.717,1,892,19.1,62114272,2019,430,428,"SFA3","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,49.3358,66,41.7036,"62114272_892_3_1_-2004","WAZ","Greenland halibut","400-500 m","16-20"
"979","62114272_892_3_1_-2005_291",6000,0.219,NA,892,19.2,62114272,2019,430,428,"SFA3","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,49.3358,66,41.7036,"62114272_892_3_1_-2005","WAZ","Greenland halibut","400-500 m","16-20"
"980","62114272_90_3_1_-1998_297",999,0.724,NA,90,35,62114272,2019,430,428,"SFA3","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",60,49.3358,66,41.7036,"62114272_90_3_1_-1998","WAZ","Skate","400-500 m","31-35"
"981","62114272_90_3_1_-1999_292",9980,2.381,NA,90,30.9,62114272,2019,430,428,"SFA3","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",60,49.3358,66,41.7036,"62114272_90_3_1_-1999","WAZ","Skate","400-500 m","26-30"
"982","62114272_90_3_1_-2000_298",8020,9.264,NA,90,34.8,62114272,2019,430,428,"SFA3","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",60,49.3358,66,41.7036,"62114272_90_3_1_-2000","WAZ","Skate","400-500 m","31-35"
"983","62114272_90_3_1_-2001_300",7935,0.521,1,90,37.1,62114272,2019,430,428,"SFA3","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",60,49.3358,66,41.7036,"62114272_90_3_1_-2001","WAZ","Skate","400-500 m","36-40"
"984","62114272_90_3_1_-2001_301",7935,0.663,NA,90,37.1,62114272,2019,430,428,"SFA3","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",60,49.3358,66,41.7036,"62114272_90_3_1_-2001","WAZ","Skate","400-500 m","36-40"
"985","62114272_90_3_1_-2001_302",8020,5.544,NA,90,37.1,62114272,2019,430,428,"SFA3","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",60,49.3358,66,41.7036,"62114272_90_3_1_-2001","WAZ","Skate","400-500 m","36-40"
"986","62114272_90_3_1_-2001_303",999,3.813,NA,90,37.1,62114272,2019,430,428,"SFA3","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",60,49.3358,66,41.7036,"62114272_90_3_1_-2001","WAZ","Skate","400-500 m","36-40"
"987","62114272_90_3_1_-2002_304",8112,4.761,NA,90,46.4,62114272,2019,430,428,"SFA3","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",60,49.3358,66,41.7036,"62114272_90_3_1_-2002","WAZ","Skate","400-500 m","46-50"
"988","62114272_90_3_1_-2002_305",999,15.826,NA,90,46.4,62114272,2019,430,428,"SFA3","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",60,49.3358,66,41.7036,"62114272_90_3_1_-2002","WAZ","Skate","400-500 m","46-50"
"989","62114272_90_3_1_-2002_306",999,0,NA,90,46.4,62114272,2019,430,428,"SFA3","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",60,49.3358,66,41.7036,"62114272_90_3_1_-2002","WAZ","Skate","400-500 m","46-50"
"990","62114274_892_3_1_-2007_1172",815,3.612,1,892,40,62114274,2019,210,214,"SFA3","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,37.4479,66,20.8157,"62114274_892_3_1_-2007","WAZ","Greenland halibut","200-300 m","36-40"
"991","62114274_892_3_1_-2007_1173",8112,2.093,1,892,40,62114274,2019,210,214,"SFA3","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,37.4479,66,20.8157,"62114274_892_3_1_-2007","WAZ","Greenland halibut","200-300 m","36-40"
"992","62114274_90_3_1_-2006_1174",999,3.305,NA,90,44.1,62114274,2019,210,214,"SFA3","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",60,37.4479,66,20.8157,"62114274_90_3_1_-2006","WAZ","Skate","200-300 m","41-45"
"993","62114274_90_3_1_-2006_1175",6930,2.318,NA,90,44.1,62114274,2019,210,214,"SFA3","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",60,37.4479,66,20.8157,"62114274_90_3_1_-2006","WAZ","Skate","200-300 m","41-45"
"994","62114274_90_3_1_-2006_1176",4846,6.36,NA,90,44.1,62114274,2019,210,214,"SFA3","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",60,37.4479,66,20.8157,"62114274_90_3_1_-2006","WAZ","Skate","200-300 m","41-45"
"995","62114274_90_3_1_-2006_1177",8530,0.036,NA,90,44.1,62114274,2019,210,214,"SFA3","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",60,37.4479,66,20.8157,"62114274_90_3_1_-2006","WAZ","Skate","200-300 m","41-45"
"996","62114274_90_3_1_-2006_1178",4950,2.571,NA,90,44.1,62114274,2019,210,214,"SFA3","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",60,37.4479,66,20.8157,"62114274_90_3_1_-2006","WAZ","Skate","200-300 m","41-45"
"997","62114274_90_3_1_-2006_1179",4950,2.595,NA,90,44.1,62114274,2019,210,214,"SFA3","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",60,37.4479,66,20.8157,"62114274_90_3_1_-2006","WAZ","Skate","200-300 m","41-45"
"998","62114274_90_3_1_-2006_1180",7389,1.975,1,90,44.1,62114274,2019,210,214,"SFA3","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",60,37.4479,66,20.8157,"62114274_90_3_1_-2006","WAZ","Skate","200-300 m","41-45"
"999","62114274_90_3_1_-2006_1181",7211,3.145,3,90,44.1,62114274,2019,210,214,"SFA3","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",60,37.4479,66,20.8157,"62114274_90_3_1_-2006","WAZ","Skate","200-300 m","41-45"
"1000","62114274_90_3_1_-2006_1182",999,0,NA,90,44.1,62114274,2019,210,214,"SFA3","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",60,37.4479,66,20.8157,"62114274_90_3_1_-2006","WAZ","Skate","200-300 m","41-45"
"1001","62114274_90_3_1_-2006_1183",9980,16.695,NA,90,44.1,62114274,2019,210,214,"SFA3","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",60,37.4479,66,20.8157,"62114274_90_3_1_-2006","WAZ","Skate","200-300 m","41-45"
"1002","62114289_794_3_1_-2009_881",7935,1.004,2,794,21.9,62114289,2019,451,461,"SFA3","SEBASTES MENTELLA","DEEP WATER REDFISH",60,48.1529,67,15.6602,"62114289_794_3_1_-2009","WAZ","Redfish","400-500 m","21-25"
"1003","62114289_794_3_1_-2009_882",7933,0.968,NA,794,21.9,62114289,2019,451,461,"SFA3","SEBASTES MENTELLA","DEEP WATER REDFISH",60,48.1529,67,15.6602,"62114289_794_3_1_-2009","WAZ","Redfish","400-500 m","21-25"
"1004","62114289_794_3_1_-2010_877",6000,0.053,NA,794,22.8,62114289,2019,451,461,"SFA3","SEBASTES MENTELLA","DEEP WATER REDFISH",60,48.1529,67,15.6602,"62114289_794_3_1_-2010","WAZ","Redfish","400-500 m","21-25"
"1005","62114289_90_3_1_-2011_915",4545,0.183,NA,90,31.6,62114289,2019,451,461,"SFA3","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",60,48.1529,67,15.6602,"62114289_90_3_1_-2011","WAZ","Skate","400-500 m","31-35"
"1006","62114289_90_3_1_-2011_916",6000,6.466,NA,90,31.6,62114289,2019,451,461,"SFA3","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",60,48.1529,67,15.6602,"62114289_90_3_1_-2011","WAZ","Skate","400-500 m","31-35"
"1007","62114289_90_3_1_-2011_917",4949,0.267,NA,90,31.6,62114289,2019,451,461,"SFA3","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",60,48.1529,67,15.6602,"62114289_90_3_1_-2011","WAZ","Skate","400-500 m","31-35"
"1008","62114289_90_3_1_-2011_918",9980,0.674,NA,90,31.6,62114289,2019,451,461,"SFA3","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",60,48.1529,67,15.6602,"62114289_90_3_1_-2011","WAZ","Skate","400-500 m","31-35"
"1009","62114289_90_3_1_-2012_919",4950,0.4,NA,90,34.2,62114289,2019,451,461,"SFA3","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",60,48.1529,67,15.6602,"62114289_90_3_1_-2012","WAZ","Skate","400-500 m","31-35"
"1010","62114289_90_3_1_-2013_901",8055,8.898,1,90,42.5,62114289,2019,451,461,"SFA3","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",60,48.1529,67,15.6602,"62114289_90_3_1_-2013","WAZ","Skate","400-500 m","41-45"
"1011","62114289_90_3_1_-2013_902",8020,8.41,NA,90,42.5,62114289,2019,451,461,"SFA3","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",60,48.1529,67,15.6602,"62114289_90_3_1_-2013","WAZ","Skate","400-500 m","41-45"
"1012","62114289_90_3_1_-2014_912",8112,4.686,1,90,40.7,62114289,2019,451,461,"SFA3","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",60,48.1529,67,15.6602,"62114289_90_3_1_-2014","WAZ","Skate","400-500 m","36-40"
"1013","62114289_90_3_1_-2014_913",8110,3.124,NA,90,40.7,62114289,2019,451,461,"SFA3","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",60,48.1529,67,15.6602,"62114289_90_3_1_-2014","WAZ","Skate","400-500 m","36-40"
"1014","62114289_90_3_1_-2015_924",999,4.909,NA,90,42.3,62114289,2019,451,461,"SFA3","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",60,48.1529,67,15.6602,"62114289_90_3_1_-2015","WAZ","Skate","400-500 m","41-45"
